order_id,order_date,customer_id,customer_name,email,phone,prefecture,age,gender,product_id,product_name,category,price,quantity,total_amount,payment_method,status
O001600,2023-04-20,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0048,スニーカー,ファッション,3359,0.0,,クレジットカード,shipped
O001601,2023-06-28,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0016,調味料セット,食品,13994,4.0,55976.0,クレジットカード,shipped
O001602,2023-07-17,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0050,財布,ファッション,12631,3.0,37893.0,,返品
O001603,2023-07-12,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0025,お菓子詰め合わせ,食品,2610,2.0,5220.0,PayPay,shipped
O001604,2023-08-24,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0035,【セール】電子レンジ,家電,11788,475.0,4335128.0,代金引換,cancelled
O001605,2023-09-22,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0006,石鹸,日用品,12842,4.0,51368.0,クレジットカード,shipped
O001606,2023-08-18,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0038,掃除機,家電,6953,4.0,27812.0,,delivered
O001607,2023-09-02,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0007,柔軟剤,日用品,11018,5.0,55090.0,代金引換,cancelled
O001608,2023-07-27,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0052,サングラス,ファッション,7645,3.0,22935.0,クレジットカード,cancelled
O001609,2023-09-04,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0018,【セール】調味料セット,食品,14042,4.0,56168.0,代金引換,pending
O001610,2023-09-17,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0026,コーヒー,食品,10458,1.0,10458.0,PayPay,cancelled
O001611,2024-01-04,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0046,【セール】ジーンズ,ファッション,12358,5.0,61790.0,銀行振込,配送済
O001612,2023年07月03日,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0019,調味料セット,食品,13834,5.0,69170.0,コンビニ払い,配送済
O001613,2023-09-02,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0030,電気ケトル,家電,4496,2.0,8992.0,クレジットカード,delivered
O001614,10/01/2023,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0001,洗剤,日用品,7372,5.0,36860.0,代金引換,pending
O001615,09-02-2024,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0005,歯磨き粉,日用品,3124,1.0,3124.0,クレカ,delivered
O001616,2023-09-11,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0039,掃除機（お徳用）,家電,7125,4.0,28500.0,代金引換,delivered
O001617,2023-08-29,C00166,加藤 一郎,加藤一郎74@docomo.ne.jp,０９０−7568−2129,埼玉県,53.0,,P0002,シャンプー,日用品,14411,2.0,28822.0,,shipped
O001618,09-01-2023,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0023,お菓子詰め合わせ（お徳用）,食品,2522,,2522.0,,cancelled
O001619,2023-01-28,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0047,ジ-ンズ,ファッション,12106,1.0,12106.0,クレジットカード,delivered
O001620,2023-02-18,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0015,パスタ,食品,11600,1.0,11600.0,銀行振込,pending
O001621,2023-03-01,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0052,サングラス,ファッション,7645,3.0,22935.0,代金引換,delivered
O001622,2023-03-02,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0032,扇風機,家電,2130,3.0,6390.0,銀行振込,
O001623,2023-03-20,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0026,コーヒー,食品,10458,4.0,41832.0,コンビニ払い,delivered
O001624,2023-05-09,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0010,【セール】お米,食品,6809,5.0,34045.0,代金引換,shipped
O001625,2023-05-22,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0018,【セール】調味料セット,食品,14042,1.0,14042.0,銀行振込,delivered
O001626,2023-06-10,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0007,柔軟剤,日用品,11018,4.0,44072.0,クレジットカード,delivered
O001627,2023年04月18日,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0014,【セール】パスタ,食品,11392,4.0,45568.0,クレジットカード,shipped
O001628,2023-06-18,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0017,調味料セット（お徳用）,食品,14229,3.0,-500.0,コンビニ払い,delivered
O001629,2023-07-15,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0019,調味料セット,食品,13834,1.0,13834.0,代金引換,delivered
O001630,2023-06-26,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0010,【セール】お米,食品,6809,4.0,27236.0,PayPay,shipped
O001631,2023-09-13,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0033,電子レンジ,家電,11787,3.0,35361.0,銀行振込,delivered
O001632,2023-04-17,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0050,財布,ファッション,12631,1.0,12631.0,クレカ,delivered
O001633,2023-10-06,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0043,Tシャツ,ファッション,3166,2.0,6332.0,クレジットカード,shipped
O001634,2023/08/05,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0034,電子レンジ（お徳用）,家電,11800,1.0,11800.0,クレジットカード,delivered
O001635,2023-05-08,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0011,お米,食品,7023,5.0,35115.0,credit card,delivered
O001636,2023-12-17,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0006,石鹸,日用品,12842,2.0,25684.0,クレジットカード,cancelled
O001637,2023年12月17日,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0032,扇風機,家電,2130,5.0,10650.0,コンビニ払い,delivered
O001638,2024-01-24,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0010,【セール】お米,食品,6809,5.0,34045.0,クレジットカード,shipped
O001639,2024-03-04,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0019,調味料セット,食品,13834,5.0,,クレジットカード,
O001640,2023-08-17,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0022,お菓子詰め合わせ,食品,2371,1.0,2371.0,コンビニ払い,cancelled
O001641,2024/02/27,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0034,電子レンジ（お徳用）,家電,11800,5.0,59000.0,credit card,delivered
O001642,2024-01-04,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0002,シャンプー,日用品,14411,5.0,72055.0,クレジットカード,shipped
O001643,2024-02-13,C00167,田中 陽菜,田中陽菜26@docomo.ne.jp,070 7033 9083,兵庫県,,その他,P0049,バッグ,ファッション,11406,4.0,45624.0,クレジットカード,delivered
O001644,2026-01-15,C00168,田中 拓海,田中拓海1@softbank.ne.jp,,大阪府,,F,P0027,コーヒー（お徳用）,食品,10429,1.0,0.0,PayPay,delivered
O001645,2026/01/12,C00169,清水 美月,清水美月90@docomo.ne.jp,08077837366,埼玉県,69.0,,P0030,電気ケトル,家電,4496,3.0,13488.0,銀行振込,delivered
O001646,2026-01-27,C00170,山本 拓海,山本拓海58@docomo.ne.jp,08088478184,福岡県,67.0,F,P0008,お米,食品,7026,4.0,28104.0,PayPay,delivered
O001647,2026-01-22,C00171,林 結衣,林結衣60@docomo.ne.jp,090-2481-3582,兵庫県,61.0,その他,P0031,加湿器,家電,11743,3.0,35229.0,代金引換,
O001648,2026-01-05,C00171,林 結衣,林結衣60@docomo.ne.jp,090-2481-3582,兵庫県,61.0,その他,P0024,【セール】お菓子詰め合わせ,食品,2387,1.0,2387.0,クレカ,cancelled
O001649,,C00172,加藤 さくら,加藤さくら4@softbank.ne.jp,090-5093-2551,兵庫県,58.0,M,P0005,歯磨き粉,日用品,3124,2.0,6248.0,コンビニ払い,cancelled
O001650,2023-03-22,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0019,調味料セット,食品,13834,5.0,69170.0,代金引換,delivered
O001651,05-04-2023,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0005,歯磨き粉,日用品,3124,4.0,12496.0,クレジットカード,delivered
O001652,2023-04-11,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0010,【セール】お米,食品,6809,4.0,27236.0,,pending
O001653,2023-06-17,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0026,コーヒー,食品,10458,5.0,52290.0,クレジットカード,delivered
O001654,2023-05-21,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0008,お米,食品,7026,2.0,14052.0,銀行振込,
O001655,2023-07-10,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0021,インスタント麺,食品,13736,1.0,13736.0,credit card,delivered
O001656,2023-05-27,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0007,柔軟剤,日用品,11018,5.0,55090.0,クレジットカード,返品
O001657,2023-05-17,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0041,掃除機,家電,6915,4.0,-500.0,PayPay,delivered
O001658,2023-08-13,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0048,スニーカー,ファッション,3359,4.0,13436.0,クレジットカード,delivered
O001659,2023-10-15,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0004,トイレットペーパー,日用品,491,3.0,1473.0,PayPay,delivered
O001660,2023-06-10,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0047,ジ-ンズ,ファッション,12106,3.0,36318.0,クレカ,delivered
O001661,2023-09-14,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0005,歯磨き粉,日用品,3124,4.0,12496.0,クレジットカード,delivered
O001662,2023-11-05,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0049,バッグ,ファッション,11406,2.0,22812.0,クレジットカード,delivered
O001663,,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0027,コーヒー（お徳用）,食品,10429,4.0,41716.0,クレカ,pending
O001664,2023-09-20,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0022,お菓子詰め合わせ,食品,2371,4.0,9484.0,クレジットカード,返品
O001665,2024-06-14,C00173,山本愛,山本愛34@softbank.ne.jp,090-8265-3110,兵庫県,42.0,,P0028,【セール】コーヒー,食品,10527,1.0,10527.0,クレジットカード,配送済
O001666,2023-03-08,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0026,コーヒー,食品,10458,3.0,31374.0,クレジットカード,delivered
O001667,2023-03-28,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0034,電子レンジ（お徳用）,家電,11800,2.0,23600.0,クレジットカード,返品
O001668,2023-03-30,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0028,【セール】コーヒー,食品,10527,3.0,31581.0,代金引換,delivered
O001669,2023-04-13,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0046,【セール】ジーンズ,ファッション,12358,1.0,12358.0,PayPay,delivered
O001670,2023-05-03,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0012,パスタ,食品,11541,2.0,23082.0,クレジットカード,配送済
O001671,2023-05-17,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0010,【セール】お米,食品,6809,3.0,20427.0,,delivered
O001672,2023-04-19,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0011,お米,食品,7023,5.0,35115.0,銀行振込,shipped
O001673,2023-05-31,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0003,ティッシュ,日用品,10858,0.0,10858.0,PayPay,
O001674,2023-08-07,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0037,トースター,家電,14029,3.0,42087.0,クレジットカード,delivered
O001675,2023年09月04日,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0002,シャンプー,日用品,14411,1.0,14411.0,credit card,delivered
O001676,2023-05-17,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0050,財布,ファッション,12631,1.0,12631.0,PayPay,delivered
O001677,2023-07-29,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0018,【セール】調味料セット,食品,14042,4.0,56168.0,,配送済
O001678,2023-09-04,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0001,洗剤,日用品,7372,4.0,29488.0,クレカ,shipped
O001679,2023-11-23,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0040,【セール】掃除機,家電,7405,5.0,37025.0,PayPay,
O001680,2023-07-12,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0032,扇風機,家電,2130,5.0,10650.0,クレジットカード,
O001681,2024-01-02,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0037,トースター,家電,14029,4.0,56116.0,PayPay,delivered
O001682,2023-11-03,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0011,お米,食品,7023,2.0,14046.0,代金引換,delivered
O001683,2023-07-05,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0047,ジ-ンズ,ファッション,12106,3.0,36318.0,銀行振込,delivered
O001684,2023-08-17,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0002,シャンプー,日用品,14411,1.0,14411.0,クレジットカード,delivered
O001685,2023-10-22,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0005,歯磨き粉,日用品,3124,2.0,6248.0,credit card,shipped
O001686,2023-09-04,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0012,パスタ,食品,11541,2.0,23082.0,クレジットカード,delivered
O001687,2024-02-28,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0024,【セール】お菓子詰め合わせ,食品,2387,1.0,2387.0,クレジットカード,delivered
O001688,2024-03-16,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0046,【セール】ジーンズ,ファッション,12358,4.0,49432.0,クレジットカード,cancelled
O001689,2023-10-24,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0040,【セール】掃除機,家電,7405,2.0,14810.0,代金引換,delivered
O001690,03/02/2024,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0052,サングラス,ファッション,7645,5.0,38225.0,,delivered
O001691,09/24/2023,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0018,【セール】調味料セット,食品,14042,3.0,42126.0,コンビニ払い,shipped
O001692,2023年10月02日,C00174,伊藤 陽菜,伊藤陽菜28@yahoo.co.jp,０９０−9173−7750,埼玉県,44.0,F,P0004,トイレットペーパー,日用品,491,1.0,491.0,クレジットカード,配送済
O001693,2026-01-13,C00175,清水 愛,清水愛81@icloud.com,090-7266-6883,千葉県,19.0,その他,P0012,パスタ,食品,11541,19.0,286371.0,,delivered
O001694,2026-01-25,C00175,清水 愛,清水愛81@icloud.com,090-7266-6883,千葉県,19.0,その他,P0009,お米（お徳用）,食品,6862,12.0,147616.0,クレジットカード,delivered
O001695,05/21/2023,C00176,鈴木 葵,鈴木葵68@docomo.ne.jp,０９０−5366−9743,愛知県,69.0,,P0031,加湿器,家電,11743,4.0,46972.0,PayPay,返品
O001696,2023-05-31,C00176,鈴木 葵,鈴木葵68@docomo.ne.jp,０９０−5366−9743,愛知県,69.0,,P0028,【セール】コーヒー,食品,10527,0.0,10527.0,credit card,delivered
O001697,2023/06/20,C00176,鈴木 葵,鈴木葵68@docomo.ne.jp,０９０−5366−9743,愛知県,69.0,,P0009,お米（お徳用）,食品,6862,1.0,6862.0,クレジットカード,delivered
O001698,2023-08-19,C00176,鈴木 葵,鈴木葵68@docomo.ne.jp,０９０−5366−9743,愛知県,69.0,,P0014,【セール】パスタ,食品,11392,1.0,11392.0,クレカ,delivered
O001699,2026年01月19日,C00177,松本 さくら,松本さくら23@yahoo.co.jp,090-6878-1462,,,F,P0030,電気ケトル,家電,4496,2.0,8992.0,クレジットカード,delivered
O001700,2026-01-18,C00178,田中 翼,田中翼62@gmail.com,090-4300-3137,大阪府,73.0,その他,P0016,調味料セット,食品,13994,3.0,41982.0,クレジットカード,配送済
O001701,2023-01-04,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0020,缶詰,食品,8423,4.0,33692.0,クレジットカード,delivered
O001702,2023-01-29,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0011,お米,食品,7023,3.0,21069.0,クレジットカード,delivered
O001703,2023-03-01,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0035,【セール】電子レンジ,家電,11788,1.0,11788.0,PayPay,pending
O001704,2023-02-12,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0034,電子レンジ（お徳用）,家電,11800,3.0,35400.0,銀行振込,delivered
O001705,2023-04-06,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0048,スニーカー,ファッション,3359,5.0,16795.0,クレカ,shipped
O001706,2023-06-03,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0021,インスタント麺,食品,13736,4.0,54944.0,銀行振込,cancelled
O001707,2023-03-17,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0035,【セール】電子レンジ,家電,11788,4.0,47152.0,クレジットカード,delivered
O001708,2023-04-19,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0038,掃除機,家電,6953,1.0,6953.0,credit card,delivered
O001709,2023-07-23,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0037,トースター,家電,14029,5.0,70145.0,コンビニ払い,delivered
O001710,24-06-2023,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0027,コーヒー（お徳用）,食品,10429,1.0,10429.0,クレジットカード,cancelled
O001711,2023/03/25,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0042,ドライヤー,家電,2245,1.0,2245.0,銀行振込,delivered
O001712,16-05-2023,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0040,【セール】掃除機,家電,7405,1.0,7405.0,クレジットカード,delivered
O001713,2023年10月07日,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0002,シャンプー,日用品,14411,3.0,43233.0,PayPay,cancelled
O001714,2023-10-17,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0004,トイレットペーパー,日用品,491,4.0,1964.0,銀行振込,delivered
O001715,2023-07-19,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0021,インスタント麺,食品,13736,4.0,54944.0,クレカ,pending
O001716,2023-07-18,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0014,【セール】パスタ,食品,11392,5.0,56960.0,クレジットカード,配送済
O001717,2023-06-13,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0046,【セール】ジーンズ,ファッション,12358,3.0,37074.0,銀行振込,pending
O001718,2024-01-30,C00179,佐藤 陽菜,佐藤陽菜91@softbank.ne.jp,08053299069,福岡県,57.0,その他,P0025,お菓子詰め合わせ,食品,2610,1.0,2610.0,コンビニ払い,delivered
O001719,2023-01-24,C00180,小林 颯太,小林颯太23@softbank.ne.jp,08033851602,静岡県,49.0,F,P0018,【セール】調味料セット,食品,14042,3.0,,PayPay,delivered
O001720,18-02-2023,C00180,小林 颯太,小林颯太23@softbank.ne.jp,08033851602,静岡県,49.0,F,P0040,【セール】掃除機,家電,7405,1.0,7405.0,クレジットカード,cancelled
O001721,09-03-2023,C00180,小林 颯太,小林颯太23@softbank.ne.jp,08033851602,静岡県,49.0,F,P0005,歯磨き粉,日用品,3124,3.0,9372.0,クレジットカード,shipped
O001722,2023-03-01,C00180,小林 颯太,小林颯太23@softbank.ne.jp,08033851602,静岡県,49.0,F,P0001,洗剤,日用品,7372,5.0,36860.0,クレジットカード,shipped
O001723,2026-01-02,C00181,山本 一郎,山本一郎31@docomo.ne.jp,090-3750-2453,埼玉県,64.0,M,P0018,【セール】調味料セット,食品,14042,4.0,56168.0,,delivered
O001724,2026-01-11,C00182,鈴木 蓮,鈴木蓮57@softbank.ne.jp,０９０−7149−2661,愛知県,22.0,M,P0015,パスタ,食品,11600,3.0,34800.0,銀行振込,delivered
O001725,2023-02-11,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0050,財布,ファッション,12631,1.0,12631.0,クレジットカード,delivered
O001726,2023-02-25,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0020,缶詰,食品,8423,1.0,8423.0,代金引換,delivered
O001727,2023-02-25,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0030,電気ケトル,家電,4496,5.0,22480.0,銀行振込,delivered
O001728,2023-04-12,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0027,コーヒー（お徳用）,食品,10429,4.0,41716.0,credit card,cancelled
O001729,2023-04-20,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0024,【セール】お菓子詰め合わせ,食品,2387,5.0,11935.0,クレジットカード,delivered
O001730,2023-04-22,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0029,コ-ヒ-,食品,10798,999.0,10787202.0,コンビニ払い,cancelled
O001731,2023-03-25,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0025,お菓子詰め合わせ,食品,2610,4.0,10440.0,クレジットカード,pending
O001732,2023-04-29,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0029,コ-ヒ-,食品,10798,2.0,21596.0,コンビニ払い,delivered
O001733,2023-06-03,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0026,コーヒー,食品,10458,1.0,10458.0,銀行振込,返品
O001734,2023-07-05,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0031,加湿器,家電,11743,,11743.0,クレジットカード,shipped
O001735,2023-07-31,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0022,お菓子詰め合わせ,食品,2371,4.0,9484.0,クレジットカード,cancelled
O001736,2023-07-26,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0045,ジーンズ（お徳用）,ファッション,12522,5.0,62610.0,PayPay,cancelled
O001737,2023-07-05,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0041,掃除機,家電,6915,3.0,20745.0,銀行振込,delivered
O001738,2023-07-30,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0036,電子レンジ,家電,11884,5.0,59420.0,銀行振込,delivered
O001739,2023/11/04,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0004,トイレットペーパー,日用品,491,1.0,491.0,クレジットカード,cancelled
O001740,2023-06-11,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0040,【セール】掃除機,家電,7405,5.0,37025.0,銀行振込,delivered
O001741,2023-07-21,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0050,財布,ファッション,12631,1.0,-500.0,PayPay,delivered
O001742,2023-07-14,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0017,調味料セット（お徳用）,食品,14229,1.0,14229.0,,delivered
O001743,2023-12-14,C00183,吉田 太郎,吉田太郎41@docomo.ne.jp,,静岡県,63.0,M,P0006,石鹸,日用品,12842,3.0,38526.0,クレジットカード,delivered
